hs_code,desc,mfn_rate,country,source_file,hs2
722830,"- - - - High fatigue performance concrete reinforcing bars and rods, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",0.0,영국,2024년_영국_관세율표.xlsx,72
722830,"- - - - High fatigue performance concrete reinforcing bars and rods, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",0.0,영국,2024년_영국_관세율표.xlsx,72
722830,"- - - - - High fatigue performance concrete reinforcing bars and rods, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",0.0,영국,2024년_영국_관세율표.xlsx,72
722830,"- - - - - High fatigue performance concrete reinforcing bars and rods, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",0.0,영국,2024년_영국_관세율표.xlsx,72
722830,"- - - - High fatigue performance concrete reinforcing bars and rods, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",0.0,영국,2024년_영국_관세율표.xlsx,72
722830,"- - - - High fatigue performance concrete reinforcing bars and rods, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling",0.0,영국,2024년_영국_관세율표.xlsx,72
722840,"- Other bars and rods, not further worked than forged",,영국,2024년_영국_관세율표.xlsx,72
722850,"- Other bars and rods, not further worked than cold-formed or cold-finished",,영국,2024년_영국_관세율표.xlsx,72
7229,Wire of other alloy steel,,영국,2024년_영국_관세율표.xlsx,72
7301,"Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
7302,"Railway or tramway track construction material of iron or steel, the following: rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (base plates), rail clips, bedplates, ties and other material specialised for jointing or fixing rails",,영국,2024년_영국_관세율표.xlsx,73
730210,"- - Current-conducting, with parts of non-ferrous metal",0.0,영국,2024년_영국_관세율표.xlsx,73
730230,"- Switch blades, crossing frogs, point rods and other crossing pieces",0.0,영국,2024년_영국_관세율표.xlsx,73
7303,"Tubes, pipes and hollow profiles, of cast iron",,영국,2024년_영국_관세율표.xlsx,73
730300,"- - Of ductile cast iron (also known as spheroidal graphite cast iron), with the exclusion of tubes and pipes of ductile cast iron without internal and external coating (‘bare pipes’)",0.0,영국,2024년_영국_관세율표.xlsx,73
730300,- - Tubes and pipes of ductile cast iron without internal and external coating (‘bare pipes’),0.0,영국,2024년_영국_관세율표.xlsx,73
730300,"- - Tubes and pipes of ductile cast iron (also known as spheroidal graphite cast iron), with the exclusion of tubes and pipes of ductile cast iron without internal and external coating (‘bare pipes’)",0.0,영국,2024년_영국_관세율표.xlsx,73
730300,- - Tubes and pipes of ductile cast iron without internal and external coating (‘bare pipes’),0.0,영국,2024년_영국_관세율표.xlsx,73
7304,"Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel",,영국,2024년_영국_관세율표.xlsx,73
730411,- - Of stainless steel,,영국,2024년_영국_관세율표.xlsx,73
730422,- - Drill pipe of stainless steel,,영국,2024년_영국_관세율표.xlsx,73
730424,"- - Other, of stainless steel",,영국,2024년_영국_관세율표.xlsx,73
730451,"- - - Straight and of uniform wall thickness, of alloy steel containing by weight not less than 0,9 % but not more than 1,15 % of carbon, not less than 0,5 % but not more than 2 % of chromium and, if present, not more than 0,5 % of molybdenum",0.0,영국,2024년_영국_관세율표.xlsx,73
730459,"- - - Straight and of uniform wall thickness, of alloy steel containing by weight not less than 0,9 % but not more than 1,15 % of carbon, not less than 0,5 % but not more than 2 % of chromium and, if present, not more than 0,5 % of molybdenum",0.0,영국,2024년_영국_관세율표.xlsx,73
7305,"Other tubes and pipes (for example, welded, riveted or similarly closed), having circular cross-sections, the external diameter of which exceeds 406,4 mm, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
7306,"Other tubes, pipes and hollow profiles (for example, open seam or welded, riveted or similarly closed), of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
730611,"- - Welded, of stainless steel",0.0,영국,2024년_영국_관세율표.xlsx,73
730621,"- - Welded, of stainless steel",0.0,영국,2024년_영국_관세율표.xlsx,73
730630,"- Other, welded, of circular cross-section, of iron or non-alloy steel",,영국,2024년_영국_관세율표.xlsx,73
730630,- - - - Plated or coated with zinc,,영국,2024년_영국_관세율표.xlsx,73
730630,- - - - - Plated or coated with zinc,,영국,2024년_영국_관세율표.xlsx,73
730640,"- Other, welded, of circular cross-section, of stainless steel",,영국,2024년_영국_관세율표.xlsx,73
730650,"- Other, welded, of circular cross-section, of other alloy steel",,영국,2024년_영국_관세율표.xlsx,73
730661,- - - Of stainless steel,0.0,영국,2024년_영국_관세율표.xlsx,73
730669,- - - Of stainless steel,0.0,영국,2024년_영국_관세율표.xlsx,73
7307,"Tube or pipe fittings (for example, couplings, elbows, sleeves), of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
730711,- - Of non-malleable cast iron,,영국,2024년_영국_관세율표.xlsx,73
730719,- - - Of cast iron,,영국,2024년_영국_관세율표.xlsx,73
730719,- - - - - - Malleable iron threaded circular junction boxes without having a lid; ductile iron clamp tees with rubber sealing and an outlet hole; ductile iron grooved end caps for use on grooved steel pipe with a threaded outlet; ductile iron grooved reducers with threaded end; ductile iron grooved reducing tees with a threaded outlet; ductile iron blanking saddles without threaded outlets used to seal a hole in a tube or pipe,0.0,영국,2024년_영국_관세율표.xlsx,73
730719,- - - - - Of malleable cast iron,0.0,영국,2024년_영국_관세율표.xlsx,73
730719,- - - - - Of spheroidal graphite cast iron,0.0,영국,2024년_영국_관세율표.xlsx,73
7308,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge-sections, lock-gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns), of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
730820,"- - Utility scale tubular steel wind towers, whether or not tapere, whether or not assembled, whether or not including an embedded tower foundation section, whether or not joined with nacelles or rotor blades, designed to support the nacelle and rotor blades, for use in wind turbines with an electrical power generation capacity – either in onshore or offshore applications - equal to or in excess of 1.00 megawatt, and with a minimum height of 50 meters measured from the base of the tower to the bottom of the nacelle when fully assembled",0.0,영국,2024년_영국_관세율표.xlsx,73
730890,"- - - Steel sections of wind towers for use in the assembly of utility scale tubular wind towers, whether or not tapered, whether or not including an embedded tower foundation section, whether or not joined with nacelles or rotor blades, designed to support the nacelle and rotor blades, for use in wind turbines with an electrical power generation capacity – either in onshore or offshore applications - equal to or in excess of 1.00 megawatt, and with a minimum height of 50 meters measured from the base of the tower to the bottom of the nacelle when the tower is fully assembled",0.0,영국,2024년_영국_관세율표.xlsx,73
7309,"Reservoirs, tanks, vats and similar containers for any material (other than compressed or liquefied gas), of iron or steel, of a capacity exceeding 300 l, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment",,영국,2024년_영국_관세율표.xlsx,73
7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 l, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment",,영국,2024년_영국_관세율표.xlsx,73
731010,"- - Kegs, vessels, drums, tanks, casks and similar containers, excluding cans and boxes, refillable, of stainless steel, with bodies approximately cylindrical in shape, with a wall thickness of 0,5 mm or more, of a kind used for materials other than crude oil and petroleum products, of a capacity of 4,5 litres or more, regardless of the type of finish, gauge or stainless steel grade, whether or not with additional components, whether or not painted or coated with other materials",0.0,영국,2024년_영국_관세율표.xlsx,73
731029,"- - - - Kegs, vessels, drums, tanks, casks and similar containers, excluding cans and boxes, refillable, of stainless steel, with bodies approximately cylindrical in shape, with a wall thickness of 0,5 mm or more, of a kind used for materials other than crude oil and petroleum products, of a capacity of 4,5 litres or more, regardless of the type of finish, gauge or stainless steel grade, whether or not with additional components, whether or not painted or coated with other materials",0.0,영국,2024년_영국_관세율표.xlsx,73
7311,"Containers for compressed or liquefied gas, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
731100,"- - - - Containers intended for pressurisation, of iron or steel, in certain types of aircraft",2.0,영국,2024년_영국_관세율표.xlsx,73
731100,"- - - - Containers intended for pressurisation, of iron or steel, in certain types of aircraft",2.0,영국,2024년_영국_관세율표.xlsx,73
731100,"- - - - Containers intended for pressurisation, of iron or steel, in certain types of aircraft",2.0,영국,2024년_영국_관세율표.xlsx,73
731100,"- - - Containers intended for pressurisation, of iron or steel, in certain types of aircraft",2.0,영국,2024년_영국_관세율표.xlsx,73
7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",,영국,2024년_영국_관세율표.xlsx,73
731210,- - Of stainless steel,0.0,영국,2024년_영국_관세율표.xlsx,73
731210,- - - - Plated or coated with copper-zinc alloys (brass),0.0,영국,2024년_영국_관세율표.xlsx,73
731210,"- - - - - - With not more than 18 wires, of non-alloy steel, containing by weight 0,6 % or more of carbon",0.0,영국,2024년_영국_관세율표.xlsx,73
731210,- - - - - - Plated or coated with zinc,,영국,2024년_영국_관세율표.xlsx,73
731210,"- - - - - - - With not more than 18 wires, of non-alloy steel, containing by weight 0,6% or more of carbon, excluding galvanised (but not with any further coating material) seven wire strands in which the diameter of the central wire is identical or less than 3% greater than the diameter of any of the 6 other wires",0.0,영국,2024년_영국_관세율표.xlsx,73
731210,"- - - - - - - With not more than 18 wires, of non-alloy steel, containing by weight 0,6 % or more of carbon",0.0,영국,2024년_영국_관세율표.xlsx,73
731300,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel",0.0,영국,2024년_영국_관세율표.xlsx,73
7314,"Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
731412,"- - Endless bands for machinery, of stainless steel",0.0,영국,2024년_영국_관세율표.xlsx,73
731414,"- - Other woven cloth, of stainless steel",0.0,영국,2024년_영국_관세율표.xlsx,73
731431,- - Plated or coated with zinc,0.0,영국,2024년_영국_관세율표.xlsx,73
731441,- - Plated or coated with zinc,0.0,영국,2024년_영국_관세율표.xlsx,73
7315,"Chain and parts thereof, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
731600,"Anchors, grapnels and parts thereof, of iron or steel",0.0,영국,2024년_영국_관세율표.xlsx,73
7317,"Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 8305) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper",,영국,2024년_영국_관세율표.xlsx,73
7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
731812,- - - Of stainless steel,,영국,2024년_영국_관세율표.xlsx,73
731814,- - - Of stainless steel,,영국,2024년_영국_관세율표.xlsx,73
731815,- - - For fixing railway track construction material,0.0,영국,2024년_영국_관세율표.xlsx,73
731815,- - - - - Of stainless steel,,영국,2024년_영국_관세율표.xlsx,73
731815,- - - - - - Of stainless steel,,영국,2024년_영국_관세율표.xlsx,73
731815,"- - - - - - - Self-locking bolts and nuts (of the type ""Hi-Lok"")",0.0,영국,2024년_영국_관세율표.xlsx,73
731815,- - - - - - Of stainless steel,,영국,2024년_영국_관세율표.xlsx,73
731815,"- - - - - - - Self-locking bolts and nuts (of the type ""Hi-Lok"")",0.0,영국,2024년_영국_관세율표.xlsx,73
731815,- - - - - - Of stainless steel,,영국,2024년_영국_관세율표.xlsx,73
731815,"- - - - - - - - Self-locking bolts and nuts (of the type ""Hi-Lok"")",0.0,영국,2024년_영국_관세율표.xlsx,73
731815,- - - - - - - Of stainless steel,0.0,영국,2024년_영국_관세율표.xlsx,73
731815,- - - - - - - Of stainless steel,0.0,영국,2024년_영국_관세율표.xlsx,73
731821,- - - - Of stainless steel,0.0,영국,2024년_영국_관세율표.xlsx,73
731821,- - - - Of stainless steel,0.0,영국,2024년_영국_관세율표.xlsx,73
731822,- - - - Of stainless steel,0.0,영국,2024년_영국_관세율표.xlsx,73
731822,- - - - Of stainless steel,0.0,영국,2024년_영국_관세율표.xlsx,73
731824,"- - - Tube or pipe restraint joint elements: -of stainless steel according to specification 17-4PH or of steel according to specification tool steel S7, -produced by metal injection moulding, -with a rockwell hardness of 38 HRC (± 1) or 53 HRC (+ 2/- 1), -measuring 7 mm x 4 mm x 5 mm or more, but not more than 40 mm x 20 mm x 10 mm",0.0,영국,2024년_영국_관세율표.xlsx,73
7319,"Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included",,영국,2024년_영국_관세율표.xlsx,73
7320,"Springs and leaves for springs, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
732010,- - - Laminated springs and leaves therefor,,영국,2024년_영국_관세율표.xlsx,73
732090,"- - - - Flat spiral spring of tempered steel, with: - a thickness of 2,67 mm or more, but not more than 4,11 mm, - a width of 12,57 mm or more, but not more than 16,01 mm, - a torque of 18,05 Nm or more, but not more than 73,5 Nm - an angle between the free position and the nominal position in exercise of 76° or more, but not more than 218° for use in the manufacture of tensioners for power transmission belts, for internal combustion engines",0.0,영국,2024년_영국_관세율표.xlsx,73
7321,"Stoves, ranges, grates, cookers (including those with subsidiary boilers for central heating), barbecues, braziers, gas rings, plate warmers and similar non-electric domestic appliances, and parts thereof, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
7322,"Radiators for central heating, not electrically heated, and parts thereof, of iron or steel; air heaters and hot-air distributors (including distributors which can also distribute fresh or conditioned air), not electrically heated, incorporating a motor-driven fan or blower, and parts thereof, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
732211,- - Of cast iron,2.0,영국,2024년_영국_관세율표.xlsx,73
7323,"Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
732310,"- Iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like",0.0,영국,2024년_영국_관세율표.xlsx,73
732391,"- - Of cast iron, not enamelled",0.0,영국,2024년_영국_관세율표.xlsx,73
732392,"- - Of cast iron, enamelled",0.0,영국,2024년_영국_관세율표.xlsx,73
732393,- - Of stainless steel,,영국,2024년_영국_관세율표.xlsx,73
732393,"- - - Ironing boards, including sleeve boards, whether or not free standing, and legs, tops and iron rests thereof",3.2,영국,2024년_영국_관세율표.xlsx,73
732394,"- - Of iron (other than cast iron) or steel, enamelled",0.0,영국,2024년_영국_관세율표.xlsx,73
732399,"- - - Ironing boards, including sleeve boards, whether or not free standing, and legs, tops and iron rests thereof",3.2,영국,2024년_영국_관세율표.xlsx,73
7324,"Sanitary ware and parts thereof, of iron or steel",,영국,2024년_영국_관세율표.xlsx,73
732410,"- Sinks and washbasins, of stainless steel",,영국,2024년_영국_관세율표.xlsx,73
732421,"- - Of cast iron, whether or not enamelled",0.0,영국,2024년_영국_관세율표.xlsx,73
7325,Other cast articles of iron or steel,,영국,2024년_영국_관세율표.xlsx,73
732510,- Of non-malleable cast iron,,영국,2024년_영국_관세율표.xlsx,73
732510,"- - Channel gratings and cast tops subject to standard EN 1433, to be fitted as a component on channels in polymer, plastic, galvanised steel or concrete allowing surface water to flow into the channel",0.0,영국,2024년_영국_관세율표.xlsx,73
732510,"- - Step irons, lifting keys, and fire hydrants",0.0,영국,2024년_영국_관세율표.xlsx,73
732510,"- - - Lamellar graphite cast iron (grey iron), and parts thereof, of a kind used to: – cover ground or sub-surfaces systems, and/or openings to ground or sub-surface systems, and also – give access to ground or sub-surface systems and/or provide view to ground or sub-surface systems",0.0,영국,2024년_영국_관세율표.xlsx,73
732599,- - - Of cast iron,,영국,2024년_영국_관세율표.xlsx,73
732599,"- - - - Channel gratings and cast tops subject to standard EN 1433, to be fitted as a component on channels in polymer, plastic, galvanised steel or concrete allowing surface water to flow into the channel",0.0,영국,2024년_영국_관세율표.xlsx,73
732599,"- - - - Step irons, lifting keys, and fire hydrants",0.0,영국,2024년_영국_관세율표.xlsx,73
732599,"- - - - Spheroidal graphite cast iron (also known as ductile cast iron), and parts thereof, of a kind used to: – cover ground or sub-surfaces systems, and/or openings to ground or sub-surface systems, and also – give access to ground or sub-surface systems and/or provide view to ground or sub-surface systems",0.0,영국,2024년_영국_관세율표.xlsx,73
7326,Other articles of iron or steel,,영국,2024년_영국_관세율표.xlsx,73
732620,- Articles of iron or steel wire,,영국,2024년_영국_관세율표.xlsx,73
732620,"- - Metal fleece, consisting of a mass of stainless steel wires of diameters of 0,001 mm or more but not more than 0,070 mm, compacted by sintering and rolling",2.0,영국,2024년_영국_관세율표.xlsx,73
732690,"- - Non-mechanical ventilators, guttering, hooks and like articles used in the building industry",2.0,영국,2024년_영국_관세율표.xlsx,73
732690,"- - - - Iron, steel and/or zinc alloy weights: -with a weight of not more than 500 grams and measuring not more than 107 mm x 107 mm x 11 mm, -whether or not with parts of other material, -whether or not with parts of other metals, -whether or not surface treated, -whether or not printed, of a kind used for the production of remote controls",2.0,영국,2024년_영국_관세율표.xlsx,73
732690,"- - - - Vane ring of a kind for fastening gas flow control blades: -of iron or steel alloy, -with a heat resistance of 830 °C or more but not more than 1 050 °C, -with an external diameter of not more than 92 mm, -with holes for holding the gas flow control blades, for use in the manufacture of turbochargers",2.0,영국,2024년_영국_관세율표.xlsx,73
732690,"- - - - Disc of a kind for ensuring the gas flow channel width: -of iron or steel alloy, -with a heat resistance of 830 °C or more but not more than 1 050 °C, -with an external diameter of not more than 92,5 mm, -with an internal diameter of not more than 62 mm, for use in the manufacture of turbochargers",2.0,영국,2024년_영국_관세율표.xlsx,73
740100,Copper mattes; cement copper (precipitated copper),0.0,영국,2024년_영국_관세율표.xlsx,74
740200,Unrefined copper; copper anodes for electrolytic refining,0.0,영국,2024년_영국_관세율표.xlsx,74
7403,"Refined copper and copper alloys, unwrought",,영국,2024년_영국_관세율표.xlsx,74
740321,- - Copper-zinc base alloys (brass),0.0,영국,2024년_영국_관세율표.xlsx,74
740322,- - Copper-tin base alloys (bronze),0.0,영국,2024년_영국_관세율표.xlsx,74
740329,- - Other copper alloys (other than master alloys of heading 7405),0.0,영국,2024년_영국_관세율표.xlsx,74
7404,Copper waste and scrap,,영국,2024년_영국_관세율표.xlsx,74
740400,- Of refined copper,0.0,영국,2024년_영국_관세율표.xlsx,74
740400,- - Of copper-zinc base alloys (brass),0.0,영국,2024년_영국_관세율표.xlsx,74
740500,Master alloys of copper,0.0,영국,2024년_영국_관세율표.xlsx,74
7406,Copper powders and flakes,,영국,2024년_영국_관세율표.xlsx,74
7407,"Copper bars, rods and profiles",,영국,2024년_영국_관세율표.xlsx,74
740710,- Of refined copper,0.0,영국,2024년_영국_관세율표.xlsx,74
740721,- - Of copper-zinc base alloys (brass),,영국,2024년_영국_관세율표.xlsx,74
7408,Copper wire,,영국,2024년_영국_관세율표.xlsx,74
740821,- - Of copper-zinc base alloys (brass),4.0,영국,2024년_영국_관세율표.xlsx,74
740822,- - Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver),4.0,영국,2024년_영국_관세율표.xlsx,74
7409,"Copper plates, sheets and strip, of a thickness exceeding 0,15 mm",,영국,2024년_영국_관세율표.xlsx,74
740940,- Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver),0.0,영국,2024년_영국_관세율표.xlsx,74
740990,- Of other copper alloys,0.0,영국,2024년_영국_관세율표.xlsx,74
7410,"Copper foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0,15 mm",,영국,2024년_영국_관세율표.xlsx,74
741011,- - Of refined copper,,영국,2024년_영국_관세율표.xlsx,74
741012,- - Of copper alloys,0.0,영국,2024년_영국_관세율표.xlsx,74
741021,- - Of refined copper,,영국,2024년_영국_관세율표.xlsx,74
741021,"- - - Sheet or plate of polytetrafluoroethylene, containing aluminium oxide or titanium dioxide as filler or reinforced with glass-fibre fabric, covered on both sides with copper foil",0.0,영국,2024년_영국_관세율표.xlsx,74
741021,"- - - Sheet or plates: - consisting of at least a central layer of paper or one central sheet of any type of nonwoven fibre, laminated on each side with glass-fibre fabric and impregnated with epoxide resin, or - consisting of multiple layers of paper, impregnated with phenolic resin, coated on one or both sides with a copper film with a maximum thickness of 0,15 mm",0.0,영국,2024년_영국_관세율표.xlsx,74
741021,"- - - Plates: -consisting of at least one layer of fibreglass fabric impregnated with thermosetting resin, -covered on one or both sides with copper foil with a thickness of not more than 0,15 mm, and -with a dielectric constant (DK) of less than 3,9 and a loss factor (Df) of less than 0,015 at a measuring frequency of 10 GHz, as measured according to IPC-TM-650",0.0,영국,2024년_영국_관세율표.xlsx,74
741021,"- - - Plates: - consisting of at least one layer of fibreglass fabric impregnated with epoxide resin, - covered on one or both sides with copper foil with a thickness of not more than 0,15 mm, - with a dielectric constant (DK) of less than 5,4 at 1 MHz, as measured according to IPC-TM-650 2.5.5.2, - with a loss tangent of less than 0,035 at 1 MHz, as measured according to IPC-TM-650 2.5.5.2, - with a comparative tracking index (CTI) of 600 or more",0.0,영국,2024년_영국_관세율표.xlsx,74
741022,- - Of copper alloys,0.0,영국,2024년_영국_관세율표.xlsx,74
7411,Copper tubes and pipes,,영국,2024년_영국_관세율표.xlsx,74
741110,- Of refined copper,,영국,2024년_영국_관세율표.xlsx,74
741121,- - Of copper-zinc base alloys (brass),,영국,2024년_영국_관세율표.xlsx,74
741122,- - Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver),4.0,영국,2024년_영국_관세율표.xlsx,74
7412,"Copper tube or pipe fittings (for example, couplings, elbows, sleeves)",,영국,2024년_영국_관세율표.xlsx,74
741210,- Of refined copper,0.0,영국,2024년_영국_관세율표.xlsx,74
741220,- Of copper alloys,0.0,영국,2024년_영국_관세율표.xlsx,74
7413,"Stranded wire, cables, plaited bands and the like, of copper, not electrically insulated",,영국,2024년_영국_관세율표.xlsx,74
741300,"- Loudspeaker centring ring, consisting of one or more vibration dampers and minimum two non-insulated copper cables, therein woven or pressed",0.0,영국,2024년_영국_관세율표.xlsx,74
7415,"Nails, tacks, drawing pins, staples (other than those of heading 8305) and similar articles, of copper or of iron or steel with heads of copper; screws, bolts, nuts, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of copper",,영국,2024년_영국_관세율표.xlsx,74
7418,"Table, kitchen or other household articles and parts thereof, of copper; pot scourers and scouring or polishing pads, gloves and the like, of copper; sanitary ware and parts thereof, of copper",,영국,2024년_영국_관세율표.xlsx,74
7419,Other articles of copper,,영국,2024년_영국_관세율표.xlsx,74
741920,"- Cast, moulded, stamped or forged, but not further worked",,영국,2024년_영국_관세율표.xlsx,74
741980,"- - - - Disc (target) with deposition material, consisting of molybdenum silicide: - containing 1mg/kg or less of sodium and - mounted on a copper or aluminium support",0.0,영국,2024년_영국_관세율표.xlsx,74
7501,"Nickel mattes, nickel oxide sinters and other intermediate products of nickel metallurgy",,영국,2024년_영국_관세율표.xlsx,75
750110,- Nickel mattes,0.0,영국,2024년_영국_관세율표.xlsx,75
750120,- Nickel oxide sinters and other intermediate products of nickel metallurgy,0.0,영국,2024년_영국_관세율표.xlsx,75
7502,Unwrought nickel,,영국,2024년_영국_관세율표.xlsx,75
750210,"- Nickel, not alloyed",0.0,영국,2024년_영국_관세율표.xlsx,75
750220,- Nickel alloys,0.0,영국,2024년_영국_관세율표.xlsx,75
7503,Nickel waste and scrap,,영국,2024년_영국_관세율표.xlsx,75
750300,"- Of nickel, not alloyed",0.0,영국,2024년_영국_관세율표.xlsx,75
750300,- Of nickel alloys,0.0,영국,2024년_영국_관세율표.xlsx,75
750400,Nickel powders and flakes,0.0,영국,2024년_영국_관세율표.xlsx,75
7505,"Nickel bars, rods, profiles and wire",,영국,2024년_영국_관세율표.xlsx,75
750511,"- - Of nickel, not alloyed",0.0,영국,2024년_영국_관세율표.xlsx,75
750512,- - Of nickel alloys,2.0,영국,2024년_영국_관세율표.xlsx,75
750521,"- - Of nickel, not alloyed",0.0,영국,2024년_영국_관세율표.xlsx,75
750522,- - Of nickel alloys,2.0,영국,2024년_영국_관세율표.xlsx,75
7506,"Nickel plates, sheets, strip and foil",,영국,2024년_영국_관세율표.xlsx,75
750610,"- Of nickel, not alloyed",0.0,영국,2024년_영국_관세율표.xlsx,75
750620,- Of nickel alloys,,영국,2024년_영국_관세율표.xlsx,75
750620,"- - Sheets and strips in coils of nickel alloy C276 (EN 2.4819) with -a thickness of 0,5 mm or more but not more than 3 mm, -a width of 770 mm or more but not more than 1 250 mm",0.0,영국,2024년_영국_관세율표.xlsx,75
750620,"- - Sheets and strips in coils of nickel alloy to standard ASME SB-582/UNS N06030 with: -a thickness of 0,5 mm or more but not more than 3 mm, -a width of 250 mm or more but not more than 1 219 mm",0.0,영국,2024년_영국_관세율표.xlsx,75
7507,"Nickel tubes, pipes and tube or pipe fittings (for example, couplings, elbows, sleeves)",,영국,2024년_영국_관세율표.xlsx,75
750711,"- - Of nickel, not alloyed",0.0,영국,2024년_영국_관세율표.xlsx,75
750712,- - Of nickel alloys,0.0,영국,2024년_영국_관세율표.xlsx,75
7508,Other articles of nickel,,영국,2024년_영국_관세율표.xlsx,75
750810,"- Cloth, grill and netting, of nickel wire",0.0,영국,2024년_영국_관세율표.xlsx,75
7601,Unwrought aluminium,,영국,2024년_영국_관세율표.xlsx,76
760110,"- Aluminium, not alloyed",,영국,2024년_영국_관세율표.xlsx,76
760120,- Aluminium alloys,,영국,2024년_영국_관세율표.xlsx,76
7602,Aluminium waste and scrap,,영국,2024년_영국_관세율표.xlsx,76
7603,Aluminium powders and flakes,,영국,2024년_영국_관세율표.xlsx,76
7604,"Aluminium bars, rods and profiles",,영국,2024년_영국_관세율표.xlsx,76
760410,"- Of aluminium, not alloyed",,영국,2024년_영국_관세율표.xlsx,76
760410,"- - - Unassembled, containing not more than 99.3% of aluminium",6.0,영국,2024년_영국_관세율표.xlsx,76
760410,"- - - - Unassembled, containing not more than 99.3% of aluminium",6.0,영국,2024년_영국_관세율표.xlsx,76
760410,"- - - - Unassembled, containing not more than 99.3% of aluminium",6.0,영국,2024년_영국_관세율표.xlsx,76
760410,"- - - - Unassembled, containing not more than 99.3% of aluminium",6.0,영국,2024년_영국_관세율표.xlsx,76
760421,"- - - Hollow profile with: -one closed chamber of aluminum alloy 6063-T5 or 6060-T5, -a wall thickness of not more than 0,7 mm, and -an anodized layer of 10 µm at the surface, for use in the manufacture of board frames of whiteboards, cork boards, easel boards, education boards and display cases",6.0,영국,2024년_영국_관세율표.xlsx,76
760429,- - - - Bars of aluminium-lithium alloys,6.0,영국,2024년_영국_관세율표.xlsx,76
760429,"- - - - Aluminium alloy rods with a diameter of 300,1 mm or more, but not more than 533,4 mm",6.0,영국,2024년_영국_관세율표.xlsx,76
760429,"- - - - Bars and rods of aluminium alloys containing by weight : - 0,25 % or more but not more than 7 % of zinc, and - 1 % or more but not more than 3 % of magnesium, and - 1 % or more but not more than 5 % of copper, and - not more than 1 % of manganese consistent with the material specifications AMS QQ-A-225, of a kind used in aerospace industry (inter alia conforming NADCAP and AS9100) and obtained by rolling mill process",6.0,영국,2024년_영국_관세율표.xlsx,76
7605,Aluminium wire,,영국,2024년_영국_관세율표.xlsx,76
760519,"- - - Not alloyed aluminium wire, of a diameter of 2 mm or more but not more than 6 mm, covered with a layer of copper of a thickness of 0,032 mm or more but not more than 0,117 mm",0.0,영국,2024년_영국_관세율표.xlsx,76
